,_id,_source.covered_area,_source.floor,_source.lease_duration_expected,_source.location.lat,_source.location.lon,_source.lock_in_period,_source.maintenance_charges,_source.no_of_balconies,_source.no_of_bathrooms,_source.plot_area,_source.rent_expected,_source.security_deposit,_source.servant_room,_source.servant_room_with_toilet,_source.total_floors,_source.type_of_accomodation
484,aafe55e9-3d01-1e5b-386f-56de6ba493e3,3200,0,24,28.560932,77.166931,12,0,0,4,5400,250000,500000.0,1,1,2.0,4
485,78a5390a-7b2f-33eb-9882-5704e6445efb,2000,0,24,28.579311,77.165069,12,6000,0,3,3600,200000,400000.0,1,1,2.0,3
486,7afc1760-fed7-e89f-3b45-56d1417aca88,1900,3,24,28.5587416,77.2043133,12,0,4,4,2700,100000,200000.0,1,1,3.0,4
487,7b380435-82b2-01e4-c0f2-56d18bccdd45,2000,2,24,28.533406,77.238971,12,0,1,2,4500,100000,200000.0,1,1,2.0,3
488,7ce8743b-ef96-5ca1-c6e5-56f656910935,2250,0,24,28.5607812,77.1662696,12,0,2,4,7200,350000,700000.0,1,1,2.0,4
489,7d34019f-818c-6a81-2063-56fb71908622,3000,2,24,28.5602835,77.1623042,12,10000,3,5,7200,280000,560000.0,1,1,3.0,4
490,810240fd-202d-ef97-279e-56d42c30c6c7,1100,0,24,28.528497,77.24575,12,2000,1,2,4500,55000,110000.0,0,0,2.0,2
491,84af2efc-dc49-4586-1afd-56fa1bd55fc9,3000,0,24,28.560019,77.159753,12,10000,0,2,5400,200000,400000.0,1,1,3.0,2
492,8ee2cf18-2ba5-a832-119a-56dac434991d,5000,1,24,28.599074,77.243261,12,0,3,4,7803,350000,700000.0,1,1,2.0,3
493,95816edb-c18f-6dad-7a9f-56ea9db8dd9d,2000,1,24,28.624168,77.036674,12,2000,3,4,4500,150000,300000.0,1,1,3.0,4
494,9a7fa720-9fd1-aaa4-c8ef-56fe220b3ec4,3000,3,24,28.5620886,77.169534,12,0,2,4,7200,100000,200000.0,1,1,3.0,4
495,cc84d362-f50a-7f28-1c4c-56c6cc84e996,8000,0,24,28.494705,77.110088,12,0,4,5,4500,100000,300000.0,1,1,2.0,5
496,ccd114f9-cea0-550e-9346-570b5afdbdbb,1100,2,24,28.533897,77.246212,12,0,1,1,2700,35000,70000.0,1,1,2.0,2
497,d0c2ed3c-8dc7-9e15-4241-56cea84b307b,6500,1,36,28.548912,77.230819,12,0,1,5,9000,500000,3000000.0,1,1,1.0,5
498,df8361fb-967f-9201-8c8b-56ebecd0fec0,2800,1,24,28.558183,77.155724,12,0,3,5,10800,350000,700000.0,1,1,3.0,4
499,e2b90b3e-b795-7e54-da2f-5704efdede9c,1200,1,24,28.559832,77.197584,12,0,0,3,1800,70000,140000.0,1,1,2.0,3
500,e75fb880-6cc3-e4da-d744-56d41658b6b5,1500,1,24,28.468168,77.076587,12,0,2,3,2700,110000,220000.0,1,1,2.0,3
501,eb44037b-8e82-15da-b471-56fa28585ed0,2200,3,24,28.578938,77.165053,12,7000,3,4,3600,250000,500000.0,1,1,3.0,4
502,f19d363a-8425-06cc-4fd5-56de833ad802,2400,2,36,28.6006664,77.1876666,12,0,2,3,3375,190000,380000.0,1,1,2.0,3
503,33da0a6f-d8a6-f9ea-eac3-56dc0c4a173f,2200,2,24,28.56115,77.158949,12,5000,2,4,3600,150000,300000.0,1,1,2.0,4
504,389f9503-c71a-66e0-8109-56ecf38d03d5,2300,3,24,28.564976,77.159821,12,8000,2,3,3600,175000,350000.0,1,1,3.0,4
505,412d8bf1-a482-febf-124b-570deee199d5,1800,1,24,28.579311,77.165069,12,6000,0,3,3600,200000,400000.0,1,1,2.0,3
506,41dfbb90-f00c-301a-fdf3-56a9dc526ac0,1800,2,36,28.576109,77.237786,12,10000,3,4,2970,100000,300000.0,1,1,3.0,3
507,426f4141-9545-09e8-c32e-56b87ed243af,2700,0,24,28.537554,77.199583,12,2000,1,5,4140,125000,250000.0,1,1,2.0,4
508,448e0c92-9887-3353-54bf-56d426918bdd,1500,2,24,28.56027,77.219244,12,2000,2,3,1953,90000,180000.0,1,1,3.0,3
509,49ade746-4142-3b8c-817e-56fa29e4b5f3,2800,2,24,28.56164,77.155884,12,0,3,5,10800,350000,700000.0,1,1,3.0,4
510,4d94e7f8-2dbe-9d78-9582-56d6b7360dce,2100,0,24,28.558899,77.259717,12,0,1,3,3600,70000,140000.0,1,1,3.0,3
511,5a8abd5d-8fb1-f5c3-2253-56e160aae4d4,1350,3,24,28.546894,77.235585,12,10000,2,3,1872,65000,130000.0,1,1,3.0,3
512,626b7d9f-3cbf-4987-5c1f-56b73a923de3,1400,0,24,28.54146,77.248361,12,0,0,3,1800,40000,80000.0,1,1,2.0,3
513,629e0976-4e85-5c75-4581-56d978f6aa4d,5500,0,24,28.541074,77.218842,12,0,2,4,4500,250000,500000.0,1,1,3.0,3
514,66dbc979-fee3-a7c2-78f6-5703bd254a39,1200,1,24,28.5682124,77.2698173,0,0,1,2,1450,30000,60000.0,1,1,2.0,2
515,3105e04f-ca0a-075a-6818-56d4264471a7,1800,3,24,28.570055,77.271781,12,12000,3,3,2700,100000,200000.0,1,1,3.0,3
516,2305a909-1fc2-6888-94a6-56e7aa80eff3,2200,1,24,28.578938,77.165053,12,7000,3,4,3600,250000,500000.0,1,1,3.0,4
517,260dfde2-b43c-b65e-03fd-56a876133038,1800,1,24,28.567339,77.229849,12,7500,4,4,2925,160000,480000.0,1,1,3.0,3
518,29b00abc-58ec-5439-e60a-56eaa1412160,1400,3,24,28.559305,77.201553,12,0,2,3,1800,75000,150000.0,1,1,3.0,3
519,d0c6b474-7a0a-c366-0c5d-566966fcf6f8,2100,2,36,28.543809,77.293465,24,6000,2,4,2700,100000,300000.0,1,1,3.0,3
520,67570a7a-87e3-4b80-f211-5641d88b6961,2100,2,0,28.555371,77.213671,0,0,3,4,3186,115000,300000.0,1,1,2.0,3
521,450c3695-6c7b-3834-f4c5-5656f7ed1876,2800,1,24,28.602065,77.184599,12,5000,2,5,4500,285000,850000.0,1,1,3.0,4
522,1574f6f0-9606-5aa1-3729-564850606f59,2050,1,24,28.547745,77.238026,12,3000,3,4,300,100000,200000.0,1,1,3.0,4
523,17971919-1b17-9e25-1191-566153af92fb,1000,2,36,28.556894,77.242499,12,0,2,2,1800,40000,120000.0,0,0,3.0,2
524,18581827-607a-ce98-eaea-567d1c149af4,1100,2,12,28.562288,77.248702,12,0,0,2,1200,32000,32000.0,0,0,3.0,2
525,2d714715-a83c-1d01-f6c4-56768727d54a,1800,0,12,28.570917,77.222054,12,0,0,4,0,80000,160000.0,0,0,3.0,1
526,2f0f4fa0-8fb9-2b1c-4e94-568e55fa50cc,2200,1,36,28.529612,77.20235,24,15000,5,4,3240,175000,350000.0,1,1,3.0,3
527,300e93c8-6ed5-c8a3-f7e5-568e3b6d3715,1800,1,36,28.530139,77.202386,12,0,4,4,3330,85000,255000.0,1,1,2.0,4
528,3397b353-042c-1025-e2d0-567e7d0dd171,2800,2,24,28.56985,77.260905,12,5000,2,3,4500,100000,300000.0,0,0,3.0,3
529,33c289a1-384c-5392-b8ff-566592ba13e9,3000,2,24,28.561191,77.156895,12,6000,4,5,7245,225000,450000.0,1,1,3.0,5
530,37007b9b-6b8a-4739-548b-56795af99f25,3200,1,24,28.569289,77.2692,12,2000,3,5,4500,90000,270000.0,0,0,2.0,4
531,3cd26c93-8526-9fd8-638a-56569466c872,2200,2,24,28.571954,77.228796,12,10000,2,4,2925,150000,450000.0,1,1,3.0,3
532,4de68062-b092-dfa2-03c6-567652f9ba4d,1400,3,12,28.569846,77.219794,12,0,2,4,1800,90000,180000.0,0,0,3.0,3
533,4f9cd1e7-f1c4-2164-a7b0-568df5343f2f,900,0,24,28.548247,77.232732,12,0,0,3,1872,45000,90000.0,1,1,2.0,1
534,5249fc51-346c-fa72-27e5-56826df40de4,1600,2,36,28.546815,77.237121,24,0,2,3,1872,50000,100000.0,0,0,2.0,3
535,526793ea-b5b4-c427-7b26-568e0241dd16,1600,3,24,28.629714,77.216029,12,0,2,3,2000,210000,630000.0,0,0,3.0,3
536,47b9577d-f535-46ab-74d5-568cc43553e5,1900,1,24,28.537561,77.203231,12,0,1,2,2700,80000,240000.0,1,1,1.0,3
537,6137f73f-b3a8-69f1-e589-567e6c43b203,1600,2,24,28.521903,77.214861,12,4000,2,3,1800,70000,140000.0,0,0,3.0,3
538,61a64fcc-799e-171f-eb67-5685017bca2a,1200,3,24,28.539378,77.241364,12,0,3,1,2250,35000,70000.0,0,0,3.0,2
539,64af3367-35df-03b1-77d1-566412560e42,12000,0,24,28.548503,77.365832,11,10000,2,11,4844,180000,540000.0,1,1,2.0,8
540,6502e671-a482-59a8-b96d-5692065cf0dc,2000,1,36,28.557492,77.219396,12,4000,3,3,9000,90000,180000.0,1,1,3.0,3
541,251d8911-c58f-4e47-585c-5663ecb81676,2050,3,24,28.544588,77.258957,12,0,2,4,2700,90000,180000.0,1,1,3.0,4
542,b5fc7877-660f-b48f-4d9d-568283075464,1400,2,24,28.522061,77.204968,12,0,2,3,1800,35000,105000.0,1,1,3.0,3
543,b6aeacfb-9556-84ef-9f33-5658117a4675,1400,3,12,28.553338,77.210233,11,5000,2,3,1800,110000,220000.0,1,1,3.0,3
544,b9aa7d59-6d7d-8dc9-c0e9-567bb16f33c7,2200,2,24,28.519475,77.210025,12,7000,5,4,3600,125000,375000.0,1,1,3.0,4
545,bc5a9770-9a9a-977e-025e-567f8e4ca092,450,1,24,28.550211,77.23738,12,0,1,1,2700,50000,150000.0,0,0,1.0,1
546,bd83fc7a-353d-8504-f955-56693d1a8b92,1500,3,24,28.575812,77.231088,12,0,1,3,1953,79000,158000.0,0,0,3.0,3
547,c1f1e3d0-3d60-9615-618a-568e688c4c02,6600,1,36,28.531464,77.200896,24,1500,4,4,4644,300000,900000.0,1,1,3.0,4
548,96258c9b-882a-6345-b175-5680ee730d56,5000,0,36,28.550338,77.234571,24,0,4,7,4500,500000,1000000.0,1,1,2.0,7
549,97803c49-a2a4-b9d7-273c-566908f9276f,2300,3,24,28.524179,77.213853,12,7000,3,4,3150,100000,200000.0,1,1,3.0,4
550,9a6804d3-b504-b30f-df0f-567a3908b26b,3000,2,24,28.56727,77.260747,12,0,2,4,4500,120000,240000.0,0,0,3.0,4
551,9cc2eb43-55bc-cacc-01d7-568b7a389d0c,2200,0,24,28.533802,77.245395,12,4000,0,3,2925,75000,225000.0,1,1,2.0,3
552,9ee12c03-9a32-ffc6-9b9c-5645f78bcbf5,2100,1,24,28.55058,77.206626,12,1500,3,4,2970,100000,300000.0,1,1,3.0,4
553,a07a5e0e-2fd5-9d41-38a1-56680b30115b,2200,2,24,28.566417,77.267521,12,8000,2,4,4500,120000,360000.0,1,1,2.0,3
554,a34ca531-a6e9-dbc1-5d66-567027cabf4e,2100,0,24,28.555838,77.205759,12,15000,0,4,2700,150000,450000.0,1,1,3.0,4
555,6b22f49f-0076-250b-28eb-5676c0b04f21,1600,2,36,28.541526,77.21418,24,2500,2,2,2700,65000,130000.0,1,1,2.0,2
556,717b0880-9d7d-e6b3-8bc6-566a711c6007,2200,3,36,28.561018,77.156995,12,6000,4,4,3600,125000,250000.0,1,1,3.0,3
557,73044045-d1e6-e726-b22a-5667e16f1e7a,2200,1,24,28.564308,77.26565,12,0,3,4,3600,125000,250000.0,1,1,3.0,4
558,7d15bb18-17b7-1b6f-8dc7-566bd7bc3f41,4000,0,24,28.534217,77.239371,12,0,0,4,9000,250000,500000.0,1,1,1.0,4
559,8e211af0-0681-312b-9c68-566aad535c3f,3000,0,24,28.538972,77.24925,12,0,5,5,4500,180000,360000.0,0,0,2.0,5
560,8ec95466-315d-5a30-8600-56530d24c005,2100,1,24,28.561425,77.162935,12,3000,2,4,3600,175000,525000.0,1,1,2.0,4
561,90aeb233-3b63-6cba-0a65-56793b38db1a,2800,1,24,28.569914,77.2682,12,10000,1,4,4500,100000,200000.0,1,1,3.0,4
562,917eea2b-355b-d5b1-1a19-566590f86034,2200,2,36,28.561244,77.156984,12,6000,4,4,3600,75000,150000.0,1,1,3.0,3
563,93cc279d-2ec9-ba4b-2d41-564ebccda7f3,2800,3,24,28.547254,77.197463,12,12000,3,5,4500,225000,1000000.0,1,1,3.0,4
564,953f7324-113d-9cf9-cce6-5659882894b1,1500,1,24,28.563968,77.193802,12,0,1,2,1800,42000,84000.0,0,0,2.0,2
565,dac7bbfa-aae4-62c8-02c4-5667fdd27a93,2000,0,24,28.531114,77.372332,12,0,0,3,2700,50000,100000.0,1,1,1.0,2
566,de4197bb-9d28-0b2a-b5e5-56827c183331,1400,2,24,28.508899,77.19669,12,0,2,3,1800,28000,28000.0,0,0,3.0,3
567,e3f30f54-2216-d419-fc29-567ba3b887fb,2050,1,24,28.541464,77.218357,36,12500,2,4,4500,175000,700000.0,1,1,3.0,4
568,d2defb3f-3c56-6b42-cd52-566965450440,2200,2,36,28.542572,77.210518,12,8000,2,3,3600,135000,375000.0,1,1,2.0,3
569,d688980e-dd05-bd4f-8f5b-56701f15e8e3,2800,1,24,28.56135,77.204478,12,0,2,4,3600,100000,300000.0,1,1,2.0,4
570,d79b0fb0-04fc-f6e2-5c3a-568b8f4d0464,1800,2,24,28.53317,77.245658,12,5000,2,4,2700,100000,300000.0,1,1,3.0,3
571,b15f94da-d7e9-69dd-c3d4-568f8dd5af77,2200,2,24,28.529887,77.24414,12,0,3,3,4950,85000,170000.0,1,1,2.0,3
572,ce2d60ff-cbcc-2968-c445-5661853d1c52,2300,1,24,28.558296,77.216647,12,0,4,4,9000,90000,180000.0,1,1,3.0,3
573,d0c53fd3-6e46-d147-9349-568282a70e62,2200,3,24,28.519475,77.210025,12,7000,5,4,3600,150000,450000.0,1,1,3.0,4
574,7d6bec28-8a58-97e4-8025-56a35c4020c4,850,2,24,28.534288,77.218425,12,0,1,2,918,50000,100000.0,1,1,3.0,2
575,7eca143f-620b-0f30-568e-569f822715c5,2500,2,24,28.528441,77.245841,12,15000,2,4,4950,125000,250000.0,1,1,3.0,4
576,8b726fdd-4e42-0ee3-fc44-5693671bff4e,1500,3,24,28.540225,77.238363,12,2500,2,3,1800,55000,110000.0,1,1,3.0,3
577,e5ab18e2-b526-0caf-b8b9-5676bffe5e2a,2100,1,36,28.541489,77.219459,24,0,3,5,4500,110000,330000.0,1,1,3.0,4
578,e5e78c36-3c55-4d0b-2531-566c1a1e1ffc,2000,2,24,28.557716,77.253003,12,6000,3,3,2700,70000,140000.0,1,1,3.0,3
579,e7ac126e-7d24-ee19-e707-56693efffe50,3500,2,24,28.560092,77.162443,12,15000,5,5,7200,325000,975000.0,1,1,3.0,4
580,ea280d38-fef3-6d44-00d3-566fffacec3e,2000,1,24,28.54738,77.256924,11,0,1,3,2700,110000,330000.0,0,0,3.0,3
581,ef35b359-6f89-83cf-d65d-5675489d5719,1500,3,24,28.574337,77.241783,12,3500,2,2,1800,70000,210000.0,0,0,3.0,3
582,b7e204ad-be75-cc56-b336-56b2fc88e55a,1200,1,16,28.603464,77.083377,0,0,0,2,1200,12000,10000.0,0,0,3.0,2
583,57f05181-04fa-d68d-a35b-569a08abfb1c,2000,0,36,28.556716,77.233832,12,10000,2,4,2700,90000,180000.0,1,1,3.0,4
584,36271a13-58e1-7385-fd03-56aaf8d100ac,1800,1,36,28.557761,77.253966,12,8000,2,5,2700,100000,300000.0,1,1,3.0,4
585,677b551e-48b6-f3e7-fefe-5699db4d0cfd,3000,0,36,28.552212,77.201634,12,0,1,4,3600,200000,600000.0,1,1,1.0,4
586,54bcb186-2df6-df86-5892-569c8a78223c,2500,4,24,28.534877,77.238976,12,0,3,3,5400,100000,200000.0,1,1,4.0,4
587,6c08bfb3-88cd-1c86-8904-568ba9c2afb7,1400,2,24,28.556152,77.212221,12,1500,2,3,1800,50000,100000.0,1,1,2.0,3
588,5bc951bc-d538-c66a-84fc-5640494fdf34,2100,2,24,28.574566,77.235161,12,10000,2,3,2925,140000,280000.0,1,1,3.0,3
589,536688aa-eaf9-50c5-f9ce-56a364b0e7d3,2100,3,24,28.575038,77.233917,12,10000,2,3,2925,160000,320000.0,1,1,3.0,3
590,1d56d316-11ae-59a6-81f9-56a2107972ac,1200,1,24,28.572932,77.221111,12,0,1,2,1872,40000,120000.0,0,0,2.0,2
591,bce61d40-e036-dfc7-97bc-569b734d787e,1800,0,24,28.535421,77.249598,12,8000,3,3,2880,125000,250000.0,0,0,3.0,3
592,bdab7654-c9e1-1184-7292-5684feba7382,2200,0,24,28.552601,77.23273,12,0,0,3,4500,150000,300000.0,1,1,2.0,3
593,bf2e63a2-2e8a-57f2-06fb-5694f9f427ce,600,1,24,28.58156,77.326359,12,0,1,1,1800,10000,20000.0,0,0,2.0,1
594,d348b56c-06d4-7212-cddd-569df65822e1,3200,0,36,28.578507,77.170832,12,0,5,5,3600,200000,400000.0,1,1,3.0,4
595,dbec0c19-86da-5d78-7c12-569cbdb52cbc,1800,0,24,28.550598,77.239463,12,0,1,4,2700,90000,180000.0,1,1,2.0,3
596,e9d3f76b-7163-a351-039f-5692630fba63,1080,1,24,28.539597,77.243548,12,0,1,3,1440,55000,110000.0,0,0,3.0,3
597,82a56418-7ef5-44fc-7ab0-5690d5fa9b49,2800,1,24,28.580029,77.163812,12,1000,2,4,3600,180000,360000.0,1,1,2.0,4
598,740a0d24-7fa1-cc1f-5ea5-566bc5c1866c,3000,0,36,28.549222,77.197936,24,0,0,3,4500,175000,350000.0,1,1,2.0,4
599,8631d05f-bbed-f56a-6d7d-568fab11948a,2200,0,24,28.57424,77.162815,12,0,0,3,3600,150000,300000.0,1,1,2.0,3
600,7d5e50ea-c339-ad81-3b4a-5693922e3c69,1400,2,24,28.534332,77.238228,12,0,2,3,4950,40000,120000.0,0,0,2.0,2
601,d9b6989e-3f19-2022-223b-56768b5ee9f5,1800,8,24,28.491884,77.088199,12,4500,1,3,2225,85000,170000.0,1,1,15.0,3
602,282fd228-2790-3c00-1a33-56d54473028b,1350,0,36,28.562386,77.202629,12,500,0,1,1800,41000,82000.0,1,1,3.0,1
603,23ec8d72-6541-6a70-1bb8-56aa1652976a,1800,1,36,28.538143,77.236776,12,0,3,3,2835,45000,90000.0,0,0,2.0,3
604,3c0ea86c-ee02-aa2f-132a-56a4b4d864f1,2000,0,24,28.543341,77.229814,12,6000,3,4,2385,100000,300000.0,0,0,3.0,3
605,77693c6f-ce8c-d3da-446d-569f3cd45c1f,1900,1,24,28.557412,77.203782,12,0,1,3,2799,70000,140000.0,0,0,2.0,4
606,f04280d7-b196-cc1a-b2af-56a9ea8f0f80,1100,3,24,28.574148,77.236598,12,0,1,2,2925,120000,240000.0,0,0,3.0,2
607,5ce407a7-bb0a-8064-3cab-56bad541681a,450,2,24,28.557412,77.203782,12,0,1,1,2799,30000,60000.0,0,0,2.0,1
608,c56f4d31-bb8b-8558-876b-56b854b8b1cd,2000,1,24,28.565527,77.261112,12,0,2,3,4500,45000,90000.0,0,0,2.0,3
609,16fdd3dd-ab8f-daa3-a8b6-56c471273866,1400,2,36,28.470481,77.078819,12,0,2,2,2700,30000,60000.0,0,0,2.0,2
610,543f678b-f79e-ddf8-5908-56694f1631c0,3500,2,36,28.560085,77.162543,12,10000,3,4,10800,200000,600000.0,1,1,3.0,4
611,9a75124f-7582-5925-6333-5646e791be43,2100,0,24,28.563443,77.166289,18,2000,5,5,3600,200000,400000.0,1,1,3.0,4
612,43f04fcc-581b-4f38-ff15-566e8a71b009,1600,2,24,28.558243,77.254758,12,0,2,3,2250,50000,100000.0,0,0,3.0,3
613,2d1f06db-6c65-8d2f-e3f1-5650528e8998,3500,0,24,28.566008,77.158772,12,0,0,3,5400,160000,480000.0,1,1,2.0,3
614,ce34d73e-8146-5359-d2e0-564dcf3f714e,2100,1,24,28.577072,77.164809,12,4000,3,4,3600,180000,360000.0,1,1,3.0,4
615,4072debf-677f-a3ab-5391-5667ffc21ed6,1400,4,12,28.616852,77.372728,12,2500,3,2,1550,25000,50000.0,0,0,9.0,3
616,e4108731-2d85-f5ec-bf03-564ec70f996e,2050,2,24,28.573574,77.234599,12,10000,2,3,2925,150000,300000.0,1,1,3.0,3
617,231d1953-c6cb-c798-a992-56d96e1c662c,800,3,24,28.578365,77.243303,12,0,2,1,900,22000,44000.0,0,0,3.0,2
618,3ec12fb4-4195-9cc3-a9a7-565d3c0da1db,2050,1,11,28.579259,77.165033,6,0,4,5,2700,125000,250000.0,1,1,3.0,4
619,f6880533-7e00-dc51-219d-56693e08ddc2,3000,0,36,28.565224,77.162398,12,0,0,3,5400,200000,600000.0,0,0,2.0,4
620,bca30afc-a1ed-5220-f6f2-56584921b0d8,2050,2,24,28.569319,77.269203,12,0,3,3,2700,80000,240000.0,1,1,2.0,3
621,bc43885e-e283-09dd-d86e-565845ab8b9c,2500,2,24,28.566641,77.230188,12,6000,2,4,7650,175000,350000.0,1,1,3.0,4
622,fe9c0b25-4eae-3d73-8b41-564d3b453678,3000,16,0,28.400862,77.051694,0,16000,5,4,3979,60000,120000.0,1,1,17.0,4
623,29d22638-1772-845d-8026-565aab3185f2,2100,1,24,28.562661,77.158865,12,2000,2,3,3663,150000,300000.0,1,1,2.0,3
624,c1ccaf10-281c-d271-bba5-56643f101135,1400,2,0,28.564034,77.221995,0,0,0,2,1800,50000,100000.0,0,0,2.0,3
625,c48891c2-1240-9c48-e76d-56680efb24ba,4600,0,24,28.566264,77.267392,12,0,1,4,5400,175000,525000.0,1,1,1.0,4
626,1a6fa4c9-e445-f9f2-0a8a-5666de85d301,3000,1,24,28.566831,77.158346,12,5000,2,4,9000,120000,360000.0,1,1,1.0,3
627,79faf517-1c1c-0b85-fdea-566565b652f3,4000,0,36,28.554902,77.204229,12,0,1,5,3150,170000,340000.0,1,1,2.0,3
628,ad65abc4-82fd-afe7-0d64-5663d3fd8b45,1600,1,36,28.520932,77.204574,24,0,2,3,2700,65000,130000.0,1,1,2.0,3
629,23c6d4d0-fd80-4821-de8b-565fea32b5cd,1200,0,24,28.555461,77.367387,11,0,2,2,3767,26000,52000.0,0,0,3.0,2
630,87520f36-79f9-813d-83f5-570dece4d233,400,2,24,28.561545,77.190991,12,0,1,1,1800,30000,60000.0,0,0,2.0,1
631,69a5639f-2ffc-c5ca-3f69-56e15ecc317e,2400,1,24,28.5622869,77.2021991,12,0,1,2,4500,100000,200000.0,0,0,2.0,2
632,e9f7718a-e7b3-e667-4826-56d3f3b68ea7,700,0,24,28.578208,77.19484,12,0,1,1,2880,18000,36000.0,0,0,3.0,1
633,21d91b07-f4f4-f0a4-7fed-567181d9cba9,2700,1,24,28.549606,77.201968,12,0,3,5,4500,200000,400000.0,1,1,3.0,4
634,52547d20-9b5e-3094-cbea-56740b74540c,1050,1,24,28.558096,77.241284,12,500,1,2,1125,52000,156000.0,0,0,2.0,2
635,4a67b37a-7f40-2475-8051-566fc9262b11,1050,0,24,28.558096,77.241284,12,500,0,2,1125,55000,165000.0,0,0,2.0,2
636,a8256e34-4d4a-ea88-78c5-567026d71e58,900,0,24,28.556913,77.201658,12,0,0,2,1800,50000,100000.0,0,0,2.0,2
637,139515e7-fc80-4e4b-4ca0-5677e7ee0d66,2100,0,12,28.56931,77.272449,12,0,0,3,2700,120000,240000.0,0,0,2.0,3
638,6b017c3c-fecc-3aa5-eb0a-566d4022618d,2000,1,24,28.569922,77.226836,12,0,2,2,2925,70000,140000.0,1,1,1.0,3
639,bdd55054-4914-26cd-599d-567a3a90bbf2,1000,3,24,28.571381,77.260839,12,0,1,1,4500,15000,30000.0,0,0,3.0,1
640,735b817f-1508-2c4b-4eeb-567d03489d32,2000,0,24,28.556275,77.234025,12,10000,2,3,2700,180000,360000.0,1,1,2.0,4
641,8b754afe-8ed3-6a11-f3b3-5706020cb3a4,800,3,24,28.545495,77.255174,12,0,1,2,900,28000,56000.0,0,0,3.0,2
642,a94ea0c8-1afd-1071-f4ec-56605b681eb6,4200,0,24,28.480366,77.081327,12,6000,5,5,5000,100000,300000.0,1,1,15.0,4
643,5089b066-f75e-de35-edf5-566bb9e74632,800,1,0,28.556952,77.259955,0,0,1,1,2250,35000,70000.0,1,1,2.0,1
644,261146e2-295f-46ec-0176-56e40fc86246,1800,2,24,28.560673,77.160828,12,2000,2,3,2475,120000,240000.0,1,1,3.0,3
645,c5ad0c37-ee2e-49aa-ef44-5704f992f196,400,1,24,28.544011,77.25125,12,0,1,1,900,15000,30000.0,0,0,2.0,1
646,f32424cc-8b59-3b76-0c58-570defb81919,550,9,12,28.467488,77.081313,12,8745,0,1,625,5000,15000.0,0,0,15.0,1
647,26b1631a-ad5f-ba15-88dc-56cc4bd3301a,4000,0,24,28.548113,77.241606,12,0,2,4,4500,200000,400000.0,1,1,2.0,4
648,27320f7e-d5be-4714-ab82-56deabbef181,3000,2,24,28.547294,77.198088,12,0,4,5,5400,180000,360000.0,1,1,3.0,4
649,176eae8e-12a7-98f6-328d-570207287d04,2200,1,24,28.536493,77.201777,12,5000,2,5,3825,200000,400000.0,1,1,3.0,4
650,1ebb6d34-1313-f988-5d7e-56ee838e49e8,1550,1,24,28.546319,77.241836,12,0,2,3,1800,55000,110000.0,1,1,3.0,3
651,2686b55b-710c-53e2-1c9e-56dd83914a17,2800,1,24,28.560758,77.161073,12,0,1,3,5400,120000,240000.0,1,1,1.0,3
652,1f102bd8-4cdf-3cc9-ca86-567bb6de8f80,2000,2,24,28.539021,77.260434,12,0,1,4,2880,50000,100000.0,1,1,2.0,4
653,a1195092-2a16-2237-6b12-56f664d4d8e8,1500,1,24,28.538715,77.241423,12,0,3,3,1800,65000,130000.0,0,0,2.0,3
654,34e409a4-dd2d-2858-27c7-56ed01215c15,5000,0,24,28.560098,77.160237,12,0,5,4,5400,500000,1000000.0,1,1,2.0,4
655,4ddcf734-f2cb-de6e-8745-56dead08dea6,3000,1,24,28.547294,77.198088,12,0,5,4,5400,180000,360000.0,1,1,3.0,3
656,37ea2144-bf70-149a-2f14-56c5c895aa78,1600,11,24,28.490838,77.089383,12,5000,4,4,1800,60000,120000.0,1,1,20.0,3
657,3fb9f354-51f1-9e69-a184-56c5c771db94,3000,0,24,28.463484,77.09628,12,0,0,4,2250,70000,140000.0,1,1,2.0,3
658,71201647-ec38-d051-7b5c-56bb23195340,2500,2,24,28.567256,77.264296,12,10000,4,5,4500,125000,250000.0,1,1,3.0,4
659,46247285-1548-4a1c-191f-56fa27526de6,2200,2,24,28.578938,77.165053,12,7000,3,4,3600,250000,500000.0,1,1,3.0,4
660,2a3dd7ae-4d9a-3d69-cff9-56c6bb658856,2100,1,24,28.468941,77.099088,12,0,2,4,3600,50000,100000.0,1,1,1.0,3
661,565db605-d246-9ad0-9cad-56e3d0b24511,8800,0,24,28.5760087,77.2322896,12,0,16,16,4500,850000,1700000.0,1,1,3.0,11
662,58453c05-7028-c5c1-0e69-56e13f0a9852,2100,3,24,28.5629242,77.1539367,12,0,5,5,3600,250000,500000.0,1,1,3.0,3
663,650aeeb0-2243-08e7-e546-56b894d8548c,2200,1,24,28.568734,77.269675,12,3000,2,3,4500,75000,225000.0,1,1,2.0,3
664,7ab71dd7-217c-b5b7-38e5-56ffc4050879,2250,2,24,28.5804498,77.1703361,12,12000,5,5,3600,190000,380000.0,1,1,3.0,4
665,86f8d287-7b59-f3ce-9fa6-56dc0b482c4c,6500,0,24,28.567237,77.16094,12,0,1,6,5580,450000,900000.0,1,1,3.0,5
666,8763d583-7312-b688-53db-56f67a9407ca,1500,2,24,28.553279,77.210376,12,0,2,3,2250,100000,200000.0,1,1,3.0,3
667,8a4ebbc9-a9bb-3d1b-ca7a-56d6d717858b,2800,0,36,28.533532,77.240182,12,0,2,3,9000,75000,150000.0,1,1,2.0,4
